[11Feb2025 01:21:01.926] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 43.4.2, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853, nogui]
[11Feb2025 01:21:01.929] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.14 by Ubuntu; OS Linux arch amd64 version 6.5.0-1025-azure
[11Feb2025 01:21:02.710] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/trabajopractico/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2363!/ Service=ModLauncher Env=SERVER
[11Feb2025 01:21:03.045] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trabajopractico/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.19.2-43.4.2/fmlcore-1.19.2-43.4.2.jar is missing mods.toml file
[11Feb2025 01:21:03.047] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trabajopractico/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.19.2-43.4.2/javafmllanguage-1.19.2-43.4.2.jar is missing mods.toml file
[11Feb2025 01:21:03.048] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trabajopractico/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.19.2-43.4.2/lowcodelanguage-1.19.2-43.4.2.jar is missing mods.toml file
[11Feb2025 01:21:03.049] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trabajopractico/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.19.2-43.4.2/mclanguage-1.19.2-43.4.2.jar is missing mods.toml file
[11Feb2025 01:21:03.236] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 2 dependencies adding them to mods collection
[11Feb2025 01:21:04.985] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[11Feb2025 01:21:13.980] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.MatrixEnchantingModule
[11Feb2025 01:21:13.984] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.TotemOfHoldingModule
[11Feb2025 01:21:13.989] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.CrateModule
[11Feb2025 01:21:13.992] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.MagnetsModule
[11Feb2025 01:21:13.999] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step CONSTRUCT
[11Feb2025 01:21:14.353] [modloading-worker-0/INFO] [quark/]: Loading Module Pistons Move Tile Entities
[11Feb2025 01:21:14.356] [modloading-worker-0/INFO] [quark/]: Loading Module Ender Watcher
[11Feb2025 01:21:14.356] [modloading-worker-0/INFO] [quark/]: Loading Module Redstone Randomizer
[11Feb2025 01:21:14.356] [modloading-worker-0/INFO] [quark/]: Loading Module Feeding Trough
[11Feb2025 01:21:14.359] [modloading-worker-0/INFO] [quark/]: Loading Module Metal Buttons
[11Feb2025 01:21:14.359] [modloading-worker-0/INFO] [quark/]: Loading Module Iron Rod
[11Feb2025 01:21:14.360] [modloading-worker-0/INFO] [quark/]: Loading Module Obsidian Plate
[11Feb2025 01:21:14.360] [modloading-worker-0/INFO] [quark/]: Loading Module Chains Connect Blocks
[11Feb2025 01:21:14.360] [modloading-worker-0/INFO] [quark/]: Loading Module Gravisand
[11Feb2025 01:21:14.361] [modloading-worker-0/INFO] [quark/]: Loading Module Jukebox Automation
[11Feb2025 01:21:14.367] [modloading-worker-0/INFO] [quark/]: Loading Module Dispensers Place Blocks
[11Feb2025 01:21:14.368] [modloading-worker-0/INFO] [quark/]: Loading Module Chute
[11Feb2025 01:21:14.368] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Ladders
[11Feb2025 01:21:14.368] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Bookshelves
[11Feb2025 01:21:14.368] [modloading-worker-0/INFO] [quark/]: Loading Module Bamboo Backport
[11Feb2025 01:21:14.368] [modloading-worker-0/INFO] [quark/]: Loading Module Compressed Blocks
[11Feb2025 01:21:14.368] [modloading-worker-0/INFO] [quark/]: Loading Module More Potted Plants
[11Feb2025 01:21:14.369] [modloading-worker-0/INFO] [quark/]: Loading Module Duskbound Blocks
[11Feb2025 01:21:14.370] [modloading-worker-0/INFO] [quark/]: Loading Module Wooden Posts
[11Feb2025 01:21:14.370] [modloading-worker-0/INFO] [quark/]: Loading Module Thatch
[11Feb2025 01:21:14.370] [modloading-worker-0/INFO] [quark/]: Loading Module More Stone Variants
[11Feb2025 01:21:14.370] [modloading-worker-0/INFO] [quark/]: Loading Module Shear Vines
[11Feb2025 01:21:14.376] [modloading-worker-0/INFO] [quark/]: Loading Module Nether Brick Fence Gate
[11Feb2025 01:21:14.376] [modloading-worker-0/INFO] [quark/]: Loading Module Gold Bars
[11Feb2025 01:21:14.377] [modloading-worker-0/INFO] [quark/]: Loading Module Rope
[11Feb2025 01:21:14.377] [modloading-worker-0/INFO] [quark/]: Loading Module Celebratory Lamps
[11Feb2025 01:21:14.377] [modloading-worker-0/INFO] [quark/]: Loading Module Soul Sandstone
[11Feb2025 01:21:14.377] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Chests
[11Feb2025 01:21:14.382] [modloading-worker-0/INFO] [quark/]: Loading Module Leaf Carpet
[11Feb2025 01:21:14.395] [modloading-worker-0/INFO] [quark/]: Loading Module Framed Glass
[11Feb2025 01:21:14.395] [modloading-worker-0/INFO] [quark/]: Loading Module Vertical Planks
[11Feb2025 01:21:14.400] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Furnaces
[11Feb2025 01:21:14.401] [modloading-worker-0/INFO] [quark/]: Loading Module Hedges
[11Feb2025 01:21:14.401] [modloading-worker-0/INFO] [quark/]: Loading Module Hollow Logs
[11Feb2025 01:21:14.405] [modloading-worker-0/INFO] [quark/]: Loading Module Midori
[11Feb2025 01:21:14.405] [modloading-worker-0/INFO] [quark/]: Loading Module Rainbow Lamps
[11Feb2025 01:21:14.406] [modloading-worker-0/INFO] [quark/]: Loading Module Vertical Slabs
[11Feb2025 01:21:14.406] [modloading-worker-0/INFO] [quark/]: Loading Module Shingles
[11Feb2025 01:21:14.406] [modloading-worker-0/INFO] [quark/]: Loading Module Sturdy Stone
[11Feb2025 01:21:14.407] [modloading-worker-0/INFO] [quark/]: Loading Module Stools
[11Feb2025 01:21:14.409] [modloading-worker-0/INFO] [quark/]: Loading Module Raw Metal Bricks
[11Feb2025 01:21:14.409] [modloading-worker-0/INFO] [quark/]: Loading Module More Mud Blocks
[11Feb2025 01:21:14.409] [modloading-worker-0/INFO] [quark/]: Loading Module Grate
[11Feb2025 01:21:14.410] [modloading-worker-0/INFO] [quark/]: Loading Module Japanese Palette
[11Feb2025 01:21:14.410] [modloading-worker-0/INFO] [quark/]: Loading Module More Brick Types
[11Feb2025 01:21:14.410] [modloading-worker-0/INFO] [quark/]: Loading Module Glass Item Frame
[11Feb2025 01:21:14.411] [modloading-worker-0/INFO] [quark/]: Loading Module Industrial Palette
[11Feb2025 01:21:14.411] [modloading-worker-0/INFO] [quark/]: Loading Module Quick Armor Swapping
[11Feb2025 01:21:14.413] [modloading-worker-0/INFO] [quark/]: Loading Module Item Sharing
[11Feb2025 01:21:14.413] [modloading-worker-0/INFO] [quark/]: Loading Module Automatic Tool Restock
[11Feb2025 01:21:14.420] [modloading-worker-0/INFO] [quark/]: Loading Module Expanded Item Interactions
[11Feb2025 01:21:14.426] [modloading-worker-0/INFO] [quark/]: Loading Module Inventory Sorting
[11Feb2025 01:21:14.427] [modloading-worker-0/INFO] [quark/]: Loading Module Hotbar Changer
[11Feb2025 01:21:14.427] [modloading-worker-0/INFO] [quark/]: Loading Module Easy Transfering
[11Feb2025 01:21:14.428] [modloading-worker-0/INFO] [quark/]: Loading Module Beacon Redirection
[11Feb2025 01:21:14.428] [modloading-worker-0/INFO] [quark/]: Loading Module Ambient Discs
[11Feb2025 01:21:14.430] [modloading-worker-0/INFO] [quark/]: Loading Module Pathfinder Maps
[11Feb2025 01:21:14.440] [modloading-worker-0/INFO] [quark/]: Loading Module Color Runes
[11Feb2025 01:21:14.452] [modloading-worker-0/INFO] [quark/]: Loading Module Pickarang
[11Feb2025 01:21:14.453] [modloading-worker-0/INFO] [quark/]: Loading Module Parrot Eggs
[11Feb2025 01:21:14.455] [modloading-worker-0/INFO] [quark/]: Loading Module Trowel
[11Feb2025 01:21:14.455] [modloading-worker-0/INFO] [quark/]: Loading Module Abacus
[11Feb2025 01:21:14.455] [modloading-worker-0/INFO] [quark/]: Loading Module Bottled Cloud
[11Feb2025 01:21:14.456] [modloading-worker-0/INFO] [quark/]: Loading Module Torch Arrow
[11Feb2025 01:21:14.458] [modloading-worker-0/INFO] [quark/]: Loading Module Bundle Recipe
[11Feb2025 01:21:14.458] [modloading-worker-0/INFO] [quark/]: Loading Module Ancient Tomes
[11Feb2025 01:21:14.475] [modloading-worker-0/INFO] [quark/]: Loading Module Endermosh Music Disc
[11Feb2025 01:21:14.476] [modloading-worker-0/INFO] [quark/]: Loading Module Seed Pouch
[11Feb2025 01:21:14.477] [modloading-worker-0/INFO] [quark/]: Loading Module Skull Pikes
[11Feb2025 01:21:14.479] [modloading-worker-0/INFO] [quark/]: Loading Module Slime In A Bucket
[11Feb2025 01:21:14.479] [modloading-worker-0/INFO] [quark/]: Loading Module Gold Tools Have Fortune
[11Feb2025 01:21:14.480] [modloading-worker-0/INFO] [quark/]: Loading Module Automatic Recipe Unlock
[11Feb2025 01:21:14.481] [modloading-worker-0/INFO] [quark/]: Loading Module Utility Recipes
[11Feb2025 01:21:14.482] [modloading-worker-0/INFO] [quark/]: Loading Module Poison Potato Usage
[11Feb2025 01:21:14.484] [modloading-worker-0/INFO] [quark/]: Loading Module Better Elytra Rocket
[11Feb2025 01:21:14.485] [modloading-worker-0/INFO] [quark/]: Loading Module Renewable Spore Blossoms
[11Feb2025 01:21:14.487] [modloading-worker-0/INFO] [quark/]: Loading Module Coral On Cactus
[11Feb2025 01:21:14.487] [modloading-worker-0/INFO] [quark/]: Loading Module Glass Shard
[11Feb2025 01:21:14.488] [modloading-worker-0/INFO] [quark/]: Loading Module Pig Litters
[11Feb2025 01:21:14.490] [modloading-worker-0/INFO] [quark/]: Loading Module Campfires Boost Elytra
[11Feb2025 01:21:14.491] [modloading-worker-0/INFO] [quark/]: Loading Module Dyeable Item Frames
[11Feb2025 01:21:14.493] [modloading-worker-0/INFO] [quark/]: Loading Module Slabs To Blocks
[11Feb2025 01:21:14.496] [modloading-worker-0/INFO] [quark/]: Loading Module Map Washing
[11Feb2025 01:21:14.496] [modloading-worker-0/INFO] [quark/]: Loading Module Enhanced Ladders
[11Feb2025 01:21:14.498] [modloading-worker-0/INFO] [quark/]: Loading Module Reacharound Placing
[11Feb2025 01:21:14.499] [modloading-worker-0/INFO] [quark/]: Loading Module Horses Swim
[11Feb2025 01:21:14.500] [modloading-worker-0/INFO] [quark/]: Loading Module Sponge On Water Placement
[11Feb2025 01:21:14.501] [modloading-worker-0/INFO] [quark/]: Loading Module Armed Armor Stands
[11Feb2025 01:21:14.503] [modloading-worker-0/INFO] [quark/]: Loading Module Double Door Opening
[11Feb2025 01:21:14.503] [modloading-worker-0/INFO] [quark/]: Loading Module Zombie Villagers On Normal
[11Feb2025 01:21:14.506] [modloading-worker-0/INFO] [quark/]: Loading Module Hoe Harvesting
[11Feb2025 01:21:14.507] [modloading-worker-0/INFO] [quark/]: Loading Module Emotes
[11Feb2025 01:21:14.507] [modloading-worker-0/INFO] [quark/]: Loading Module Slimes To Magma Cubes
[11Feb2025 01:21:14.509] [modloading-worker-0/INFO] [quark/]: Loading Module Snow Golem Player Heads
[11Feb2025 01:21:14.510] [modloading-worker-0/INFO] [quark/]: Loading Module Vexes Die With Their Masters
[11Feb2025 01:21:14.511] [modloading-worker-0/INFO] [quark/]: Loading Module More Note Block Sounds
[11Feb2025 01:21:14.513] [modloading-worker-0/INFO] [quark/]: Loading Module Pat The Dogs
[11Feb2025 01:21:14.515] [modloading-worker-0/INFO] [quark/]: Loading Module Grab Chickens
[11Feb2025 01:21:14.516] [modloading-worker-0/INFO] [quark/]: Loading Module More Banner Layers
[11Feb2025 01:21:14.517] [modloading-worker-0/INFO] [quark/]: Loading Module Replace Scaffolding
[11Feb2025 01:21:14.518] [modloading-worker-0/INFO] [quark/]: Loading Module Diamond Repair
[11Feb2025 01:21:14.518] [modloading-worker-0/INFO] [quark/]: Loading Module Safer Creatures
[11Feb2025 01:21:14.520] [modloading-worker-0/INFO] [quark/]: Loading Module Lock Rotation
[11Feb2025 01:21:14.521] [modloading-worker-0/INFO] [quark/]: Loading Module Villagers Follow Emeralds
[11Feb2025 01:21:14.523] [modloading-worker-0/INFO] [quark/]: Loading Module Compasses Work Everywhere
[11Feb2025 01:21:14.524] [modloading-worker-0/INFO] [quark/]: Loading Module No Durability On Cosmetics
[11Feb2025 01:21:14.525] [modloading-worker-0/INFO] [quark/]: Loading Module Sponges Better
[11Feb2025 01:21:14.526] [modloading-worker-0/INFO] [quark/]: Loading Module Sign Editing
[11Feb2025 01:21:14.527] [modloading-worker-0/INFO] [quark/]: Loading Module Simple Harvest
[11Feb2025 01:21:14.529] [modloading-worker-0/INFO] [quark/]: Loading Module Dragon Scales
[11Feb2025 01:21:14.530] [modloading-worker-0/INFO] [quark/]: Loading Module Shulker Packing
[11Feb2025 01:21:14.531] [modloading-worker-0/INFO] [quark/]: Loading Module Nether Obsidian Spikes
[11Feb2025 01:21:14.532] [modloading-worker-0/INFO] [quark/]: Loading Module Permafrost
[11Feb2025 01:21:14.532] [modloading-worker-0/INFO] [quark/]: Loading Module Fairy Rings
[11Feb2025 01:21:14.533] [modloading-worker-0/INFO] [quark/]: Loading Module Big Stone Clusters
[11Feb2025 01:21:14.534] [modloading-worker-0/INFO] [quark/]: Loading Module Spiral Spires
[11Feb2025 01:21:14.536] [modloading-worker-0/INFO] [quark/]: Loading Module Ancient Wood
[11Feb2025 01:21:14.537] [modloading-worker-0/INFO] [quark/]: Loading Module New Stone Types
[11Feb2025 01:21:14.538] [modloading-worker-0/INFO] [quark/]: Loading Module Blossom Trees
[11Feb2025 01:21:14.539] [modloading-worker-0/INFO] [quark/]: Loading Module Glimmering Weald
[11Feb2025 01:21:14.539] [modloading-worker-0/INFO] [quark/]: Loading Module Monster Box
[11Feb2025 01:21:14.540] [modloading-worker-0/INFO] [quark/]: Loading Module Azalea Wood
[11Feb2025 01:21:14.541] [modloading-worker-0/INFO] [quark/]: Loading Module No More Lava Pockets
[11Feb2025 01:21:14.542] [modloading-worker-0/INFO] [quark/]: Loading Module Corundum
[11Feb2025 01:21:14.542] [modloading-worker-0/INFO] [quark/]: Loading Module Chorus Vegetation
[11Feb2025 01:21:14.543] [modloading-worker-0/INFO] [quark/]: Loading Module Foxhound
[11Feb2025 01:21:14.547] [modloading-worker-0/INFO] [quark/]: Loading Module Wraith
[11Feb2025 01:21:14.547] [modloading-worker-0/INFO] [quark/]: Loading Module Crabs
[11Feb2025 01:21:14.549] [modloading-worker-0/INFO] [quark/]: Loading Module Forgotten
[11Feb2025 01:21:14.551] [modloading-worker-0/INFO] [quark/]: Loading Module Shiba
[11Feb2025 01:21:14.551] [modloading-worker-0/INFO] [quark/]: Loading Module Stonelings
[11Feb2025 01:21:14.554] [modloading-worker-0/INFO] [quark/]: Loading Module Toretoise
[11Feb2025 01:21:14.556] [modloading-worker-0/INFO] [quark/]: Loading Module Camera
[11Feb2025 01:21:14.557] [modloading-worker-0/INFO] [quark/]: Loading Module Elytra Indicator
[11Feb2025 01:21:14.557] [modloading-worker-0/INFO] [quark/]: Loading Module Improved Tooltips
[11Feb2025 01:21:14.558] [modloading-worker-0/INFO] [quark/]: Loading Module Greener Grass
[11Feb2025 01:21:14.558] [modloading-worker-0/INFO] [quark/]: Loading Module Buckets Show Inhabitants
[11Feb2025 01:21:14.559] [modloading-worker-0/INFO] [quark/]: Loading Module Soul Candles
[11Feb2025 01:21:14.559] [modloading-worker-0/INFO] [quark/]: Loading Module Auto Walk Keybind
[11Feb2025 01:21:14.560] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Animal Textures
[11Feb2025 01:21:14.560] [modloading-worker-0/INFO] [quark/]: Loading Module Microcrafting Helper
[11Feb2025 01:21:14.561] [modloading-worker-0/INFO] [quark/]: Loading Module Uses For Curses
[11Feb2025 01:21:14.561] [modloading-worker-0/INFO] [quark/]: Loading Module Wool Shuts Up Minecarts
[11Feb2025 01:21:14.561] [modloading-worker-0/INFO] [quark/]: Loading Module Back Button Keybind
[11Feb2025 01:21:14.562] [modloading-worker-0/INFO] [quark/]: Loading Module Chest Searching
[11Feb2025 01:21:14.562] [modloading-worker-0/INFO] [quark/]: Loading Module Long Range Pick Block
[11Feb2025 01:21:14.563] [modloading-worker-0/INFO] [quark/]: Loading Module Usage Ticker
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Selector
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Narrator Readout
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Climate Control Remover
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Enchantments Begone
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Game Nerfs
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Spawner Replacer
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Adjustable Chat
[11Feb2025 01:21:14.564] [modloading-worker-0/INFO] [quark/]: Loading Module Villager Rerolling Rework
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Overlay Shader
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Enchantment Predicates
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Pipes
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Backpack
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Tiny Potato
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Matrix Enchanting
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Totem Of Holding
[11Feb2025 01:21:14.565] [modloading-worker-0/INFO] [quark/]: Loading Module Crate
[11Feb2025 01:21:14.566] [modloading-worker-0/INFO] [quark/]: Loading Module Magnets
[11Feb2025 01:21:14.660] [main/INFO] [quark/]: Dispatching Module Step REGISTER
[11Feb2025 01:21:15.536] [main/INFO] [quark/]: Dispatching Module Step POST_REGISTER
[11Feb2025 01:21:15.590] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: The object net.minecraft.sounds.SoundEvent@691a1521 has been registered twice for the same name treechop:chop_wood.
[11Feb2025 01:21:19.309] [main/INFO] [quark/]: Dispatching Module Step CONFIG_CHANGED
[11Feb2025 01:21:19.530] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step CONFIG_CHANGED
[11Feb2025 01:21:19.543] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step SETUP
[11Feb2025 01:21:19.670] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[11Feb2025 01:21:20.056] [modloading-worker-0/INFO] [xaero.minimap.XaeroMinimap/]: Loading Xaero's Minimap - Stage 1/2 (Server)
[11Feb2025 01:21:20.056] [modloading-worker-0/INFO] [xaero.map.server.WorldMapServer/]: Loading Xaero's World Map - Stage 1/2 (Server)
[11Feb2025 01:21:20.058] [main/INFO] [xaero.minimap.XaeroMinimap/]: Loading Xaero's Minimap - Stage 2/2 (Server)
[11Feb2025 01:21:20.058] [main/INFO] [xaero.map.server.WorldMapServer/]: Loading Xaero's World Map - Stage 2/2 (Server)
[11Feb2025 01:21:20.086] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step LOAD_COMPLETE
[11Feb2025 01:21:20.091] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at ht.treechop.compat.Jade
[11Feb2025 01:21:20.096] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: OUTDATED Current: 43.4.2 Target: 43.4.16
[11Feb2025 01:21:20.096] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [corpse] Starting version check at https://update.maxhenkel.de/forge/corpse
[11Feb2025 01:21:20.101] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[11Feb2025 01:21:20.111] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[11Feb2025 01:21:20.118] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.core.CorePlugin
[11Feb2025 01:21:20.120] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at de.maxhenkel.corpse.integration.waila.PluginCorpse
[11Feb2025 01:21:20.121] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at net.geforcemods.securitycraft.compat.waila.JadeDataProvider
[11Feb2025 01:21:20.592] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [corpse] Found status: AHEAD Current: 1.19.2-1.0.17 Target: null
[11Feb2025 01:21:20.593] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [securitycraft] Starting version check at https://www.github.com/Geforce132/SecurityCraft/raw/master/Updates/Forge.json
[11Feb2025 01:21:20.717] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [securitycraft] Found status: UP_TO_DATE Current: 1.9.6.1 Target: null
[11Feb2025 01:21:23.045] [main/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[11Feb2025 01:21:23.214] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: playerrevive:death Expected: 1477 Got: 1761
[11Feb2025 01:21:23.215] [main/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry minecraft:sound_event: Object did not get ID it asked for. Name: playerrevive:revived Expected: 1478 Got: 1762
[11Feb2025 01:21:25.649] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/workspaces/trabajopractico/servidor_minecraft/libraries/net/minecraft/server/1.19.2-20220805.130853/server-1.19.2-20220805.130853-srg.jar%23135!/assets/.mcassetsroot' uses unexpected schema
[11Feb2025 01:21:25.649] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/workspaces/trabajopractico/servidor_minecraft/libraries/net/minecraft/server/1.19.2-20220805.130853/server-1.19.2-20220805.130853-srg.jar%23135!/data/.mcassetsroot' uses unexpected schema
[11Feb2025 01:21:27.627] [main/INFO] [com.github.alexthe666.alexsmobs.AlexsMobs/]: Adding datapack listener capsid_recipes
[11Feb2025 01:21:28.339] [Worker-Main-3/INFO] [Mantle/]: Loaded 17 loot table injectors injecting into 15 tables in 17.09016 ms
[11Feb2025 01:21:28.584] [main/INFO] [net.minecraft.world.item.crafting.RecipeManager/]: Loaded 21 recipes
[11Feb2025 01:21:29.221] [main/INFO] [quark/]: [Automatic Recipe Unlock] Removed 2414 recipe advancements
[11Feb2025 01:21:29.240] [main/INFO] [net.minecraft.advancements.AdvancementList/]: Loaded 342 advancements
[11Feb2025 01:21:29.245] [main/INFO] [slimeknights.mantle.fluid.transfer.FluidContainerTransferManager/]: Loaded 24 dynamic modifiers in 1.724348 ms
[11Feb2025 01:21:29.296] [main/INFO] [slimeknights.tconstruct.library.modifiers.ModifierManager/]: Loaded 131 dynamic modifiers and 0 modifier redirects in 39.12034 ms
[11Feb2025 01:21:29.303] [main/INFO] [slimeknights.tconstruct.library.modifiers.ModifierManager/]: Loaded 39 modifier tags for 137 modifiers in 6.522204 ms
[11Feb2025 01:21:29.303] [main/INFO] [slimeknights.tconstruct.library.modifiers.ModifierManager/]: Loaded 50 enchantment to modifier mappings in 0.579462 ms
[11Feb2025 01:21:29.305] [main/INFO] [tconstruct/]: Loaded 49 spilling fluids in 1.980116 ms
[11Feb2025 01:21:29.306] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/wax_on with 2 patches
[11Feb2025 01:21:29.307] [main/INFO] [quark/]: Modified advancement minecraft:adventure/kill_a_mob with 3 patches
[11Feb2025 01:21:29.307] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/bred_all_animals with 3 patches
[11Feb2025 01:21:29.307] [main/INFO] [quark/]: Modified advancement minecraft:adventure/kill_all_mobs with 3 patches
[11Feb2025 01:21:29.308] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/balanced_diet with 2 patches
[11Feb2025 01:21:29.308] [main/INFO] [quark/]: Modified advancement minecraft:nether/all_effects with 1 patches
[11Feb2025 01:21:29.308] [main/INFO] [quark/]: Modified advancement minecraft:husbandry/wax_off with 2 patches
[11Feb2025 01:21:29.308] [main/INFO] [quark/]: Modified advancement minecraft:adventure/adventuring_time with 1 patches
[11Feb2025 01:21:29.308] [main/INFO] [quark/]: Modified advancement minecraft:nether/all_potions with 1 patches
[11Feb2025 01:21:29.314] [main/INFO] [slimeknights.tconstruct.library.materials.definition.MaterialManager/]: Loaded 48 materials in 5.295845 ms
[11Feb2025 01:21:29.315] [main/INFO] [slimeknights.tconstruct.library.materials.definition.MaterialManager/]: Loaded 1 material tags for 19 materials in 1.10871 ms
[11Feb2025 01:21:29.326] [main/INFO] [slimeknights.tconstruct.library.materials.stats.MaterialStatsManager/]: 347 stats loaded for 59 materials in 10.694695 ms
[11Feb2025 01:21:29.341] [main/INFO] [slimeknights.tconstruct.library.materials.traits.MaterialTraitsManager/]: 184 traits loaded for 59 materials in 14.193012 ms
[11Feb2025 01:21:29.352] [main/INFO] [slimeknights.tconstruct.library.tools.definition.ToolDefinitionLoader/]: Loaded 37 tool definitions in 10.731492 ms
[11Feb2025 01:21:29.358] [main/INFO] [slimeknights.tconstruct.library.tools.layout.StationSlotLayoutLoader/]: Loaded 19 station slot layouts in 5.650447 ms
[11Feb2025 01:21:31.216] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting minecraft server version 1.19.2
[11Feb2025 01:21:31.217] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Loading properties
[11Feb2025 01:21:31.217] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Default game type: SURVIVAL
[11Feb2025 01:21:31.217] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Generating keypair
[11Feb2025 01:21:31.363] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Starting Minecraft server on *:25565
[11Feb2025 01:21:31.387] [Server thread/INFO] [net.minecraft.server.network.ServerConnectionListener/]: Using epoll channel type
